передачи	передача	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
передачи	передача	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
традиции	традиция	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
традиции	традиция	NOUN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
традиции	традиция	NOUN	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing
традиции	традиция	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur
традиции	традиция	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
премьера	премьер	NOUN	Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing
премьера	премьер	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
премьера	премьера	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
случаях	случай	NOUN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur
евреев	еврей	NOUN	Animacy=Anim|Case=Acc|Gender=Masc|Number=Plur
евреев	еврей	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur
руководитель	руководитель	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
больших		
больших	большой	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur
больших	большой	NOUN	Animacy=Anim|Case=Loc|Gender=Masc|Number=Plur
больших	большой	NOUN	Animacy=Anim|Case=Acc|Gender=Masc|Number=Plur
игроков	игрок	NOUN	Animacy=Anim|Case=Acc|Gender=Masc|Number=Plur
игроков	игрок	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur
прав		
прав	право	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur
восстания	восстание	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
восстания	восстание	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur
восстания	восстание	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur
соревнованиях	соревнование	NOUN	Animacy=Inan|Case=Loc|Gender=Neut|Number=Plur
тонн	тонна	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur
размер	размер	NOUN	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing
размер	размер	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
размер	размер	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
ран	рана	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur
статьи	статья	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
статьи	статья	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur
статьи	статья	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
подготовки	подготовка	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
подготовки	подготовка	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur
подготовки	подготовка	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
конец	конец	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
конец	конец	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
процессе	процесс	NOUN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
обучение	обучение	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
обучение	обучение	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
тип	тип	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
тип	тип	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
тип	тип	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
тип	тип	NOUN	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing
сен	сено	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur
направления	направление	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur
направления	направление	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur
направления	направление	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
органов	орган	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
третьего		
третьего	третий	NOUN	Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing
третьего	третье	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
третьего	третий	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
ресурсов	ресурсы	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
ресурсов	ресурс	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
участники	участник	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur
возраста	возраст	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
реку	река	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
реку	река	NOUN	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing
майор	майор	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
пункта	пункт	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
обеспечения	обеспечение	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur
обеспечения	обеспечение	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
обеспечения	обеспечение	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur
музыка	музыка	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
впадения	впадение	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur
впадения	впадение	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
впадения	впадение	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur
лауреат	лауреат	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
поэт	поэт	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
кафедры	кафедра	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
кафедры	кафедра	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur
кафедры	кафедра	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
политических		
политических	политическая	NOUN	Animacy=Anim|Case=Acc|Gender=Fem|Number=Plur
политических	политический	NOUN	Animacy=Anim|Case=Acc|Gender=Masc|Number=Plur
политических	политическая	NOUN	Animacy=Anim|Case=Gen|Gender=Fem|Number=Plur
политических	политическая	NOUN	Animacy=Anim|Case=Loc|Gender=Fem|Number=Plur
политических	политический	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur
политических	политический	NOUN	Animacy=Anim|Case=Loc|Gender=Masc|Number=Plur
исключением	исключение	NOUN	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing
династии	династия	NOUN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
династии	династия	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
династии	династия	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur
династии	династия	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
династии	династия	NOUN	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing
рек	река	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur
интернет	интернет	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
интернет	интернет	NOUN	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing
интернет	интернет	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
температура	температура	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
командой	команда	NOUN	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing
этапе	этап	NOUN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
отношений	отношенье	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur
отношений	отношение	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur
игроком	игрок	NOUN	Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing
списке	список	NOUN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
крепости	крепость	NOUN	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing
крепости	крепость	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
крепости	крепость	NOUN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
крепости	крепость	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur
крепости	крепость	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
полковник	полковник	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
собор	собор	NOUN	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing
собор	собор	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
собор	собор	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
проблем	проблема	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur
силами	сила	NOUN	Animacy=Inan|Case=Ins|Gender=Fem|Number=Plur
академию	академия	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
карла	карла	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
вопросам	вопрос	NOUN	Animacy=Inan|Case=Dat|Gender=Masc|Number=Plur
эпохи	эпоха	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
эпохи	эпоха	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur
эпохи	эпоха	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
аэропорт	аэропорт	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
аэропорт	аэропорт	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
выступления	выступление	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur
выступления	выступление	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
выступления	выступление	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur
метод	метод	NOUN	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing
метод	метода	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur
метод	метод	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
метод	метод	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
жены	жена	NOUN	Animacy=Anim|Case=Gen|Gender=Fem|Number=Sing
жены	жена	NOUN	Animacy=Anim|Case=Nom|Gender=Fem|Number=Plur
объединения	объединение	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
объединения	объединение	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur
объединения	объединение	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur
кубке	кубок	NOUN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
офицеров	офицер	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur
офицеров	офицер	NOUN	Animacy=Anim|Case=Acc|Gender=Masc|Number=Plur
километрах	километр	NOUN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur
клубом	клуб	NOUN	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing
сыном	сын	NOUN	Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing
батальона	батальон	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
причиной	причина	NOUN	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing
веков	век	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
веков		
технологии	технология	NOUN	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing
технологии	технология	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
технологии	технология	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur
технологии	технология	NOUN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
технологии	технология	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
потери	потеря	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
потери	потеря	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
потери	потеря	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur
комитет	комитет	NOUN	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing
комитет	комитет	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
комитет	комитет	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
материалов	материал	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
литературе	литература	NOUN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
литературе	литература	NOUN	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing
носители	носитель	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur
носители	носитель	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur
носители	носитель	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur
министров	министр	NOUN	Animacy=Anim|Case=Acc|Gender=Masc|Number=Plur
министров	министр	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur
условия	условия	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
условия	условие	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
условия	условие	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur
условия	условия	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur
условия	условие	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur
условия	условия	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur
сериала	сериал	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
землю	земля	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
разные		
разные	разное	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur
разные	разное	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur
любой	люба	NOUN	Animacy=Anim|Case=Ins|Gender=Fem|Number=Sing
любой		
республике	республика	NOUN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
представитель	представитель	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
элементы	элемент	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur
элементы	элемент	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur
основу	основа	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
журнале	журнал	NOUN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
элементов	элемент	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
свободы	свобода	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
свободы	свобода	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
свободы	свобода	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur
кантона	кантон	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
форма	форма	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
сборник	сборник	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
сборник	сборник	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
музыку	музыка	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
музыку	музыка	NOUN	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing
царя		
царя	царь	NOUN	Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing
царя	царь	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
наступление	наступление	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
наступление	наступление	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
экспедиции	экспедиция	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
экспедиции	экспедиция	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur
экспедиции	экспедиция	NOUN	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing
экспедиции	экспедиция	NOUN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
экспедиции	экспедиция	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
архитектуры	архитектура	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
архитектуры	архитектура	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur
архитектуры	архитектура	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
самолёт	самолёт	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
самолёт	самолёт	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
парка		
парка	парка	NOUN	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
парка	парк	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
парка	парок	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
главы	глава	NOUN	Animacy=Anim|Case=Loc|Gender=Masc|Number=Sing
главы	глава	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur
главы	глава	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
главы	глава	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
главы	глава	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur
главы	глава	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
сцене	сцена	NOUN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
сцене	сцена	NOUN	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing
император	император	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
природы	природа	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
природы	природа	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur
природы	природа	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
композиции	композиция	NOUN	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing
композиции	композиция	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur
композиции	композиция	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
композиции	композиция	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
композиции	композиция	NOUN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
пользу	польза	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
выборы	выбор	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur
выборы	выборы	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur
выборы	выбор	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur
выборы	выборы	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur
середины	середина	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
середины	середина	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
середины	середина	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur
леса	леса	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
леса	леса	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur
леса	лес	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur
леса	лес	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur
леса	леса	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur
леса	лес	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
игрока	игрок	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
игрока	игрок	NOUN	Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing
комплекса	комплекс	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
ворота	ворота	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur
ворота	ворот	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
ворота	ворота	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur
ответ	ответ	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
ответ	ответ	NOUN	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing
ответ	ответ	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
реформы	реформа	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
реформы	реформа	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
реформы	реформа	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur
джона	джон	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
болезни	болезнь	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur
болезни	болезнь	NOUN	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing
болезни	болезнь	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
болезни	болезнь	NOUN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
болезни	болезнь	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
север	север	NOUN	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing
север	север	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
север	север	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
фронте	фронт	NOUN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
военные		
военные	военный	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur
авиации	авиация	NOUN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
авиации	авиация	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
авиации	авиация	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur
авиации	авиация	NOUN	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing
авиации	авиация	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
библиотека	библиотека	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
северу	север	NOUN	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing
кампании	кампания	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur
кампании	кампания	NOUN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
кампании	кампания	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
кампании	кампания	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
кампании	кампания	NOUN	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing
попытки	попытка	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
попытки	попытка	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur
попытки	попытка	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
музее	музей	NOUN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
предприятий	предприятие	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur
цели		
цели	цель	NOUN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
цели	цель	NOUN	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing
цели	цель	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur
цели	цель	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
цели	цель	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
голосов		
голосов	голос	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
свойства	свойство	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur
свойства	свойство	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur
свойства	свойство	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
полиции	полиция	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
полиции	полиция	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
полиции	полиция	NOUN	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing
полиции	полиция	NOUN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
полиции	полиция	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur
дни	день	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur
дни	день	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur
государство	государство	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
государство	государство	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
существования	существование	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur
существования	существование	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
существования	существование	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur
стиль	стиль	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
стиль	стиль	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
речи	речь	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur
речи	речь	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
речи	речь	NOUN	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing
речи	речь	NOUN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
речи	речь	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
номер	номер	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
номер	номер	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
структура	структура	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
текст	текст	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
текст	текст	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
текст	текст	NOUN	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing
тренера	тренер	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
тренера	тренер	NOUN	Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing
студентов	студент	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur
студентов	студент	NOUN	Animacy=Anim|Case=Acc|Gender=Masc|Number=Plur
договор	договор	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
договор	договор	NOUN	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing
договор	договор	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
вести	весть	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
вести	весть	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
вести	весть	NOUN	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing
вести	весть	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur
вести	весть	NOUN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
огонь	огонь	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
огонь	огонь	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
интерес	интерес	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
интерес	интерес	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
интерес	интерес	NOUN	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing
женщина	женщина	NOUN	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
